,Start date,End date,Biomass [MWh] Calculated resolutions,Hydropower [MWh] Calculated resolutions,Wind offshore [MWh] Calculated resolutions,Wind onshore [MWh] Calculated resolutions,Photovoltaics [MWh] Calculated resolutions,Other renewable [MWh] Calculated resolutions,Nuclear [MWh] Calculated resolutions,Lignite [MWh] Calculated resolutions,Hard coal [MWh] Calculated resolutions,Fossil gas [MWh] Calculated resolutions,Hydro pumped storage [MWh] Calculated resolutions,Other conventional [MWh] Calculated resolutions,Year
1227,2018-05-12,2018-05-13,110154.5,54156.5,41443.75,105730.0,202809.25,4480.25,156595.5,312278.25,75458.25,52704.0,17607.75,28645.75,2018
1228,2018-05-13,2018-05-14,108192.75,53154.0,69644.0,265192.25,177558.5,4278.0,155615.5,230947.0,37897.25,46421.0,14933.25,28049.0,2018
1229,2018-05-14,2018-05-15,107903.25,55570.5,41852.75,304878.0,178179.75,4348.5,155820.5,331548.75,118292.0,71886.5,32204.25,29108.75,2018
1230,2018-05-15,2018-05-16,105759.0,57667.25,18218.75,184107.0,173235.75,4367.5,156368.25,348590.75,219014.75,76113.5,34697.0,28532.5,2018
1231,2018-05-16,2018-05-17,103416.5,58577.5,71633.0,169187.0,117913.75,4473.0,156441.0,360309.0,196895.0,81947.75,27160.75,28297.75,2018
1232,2018-05-17,2018-05-18,110575.25,57231.5,90555.25,316149.0,150093.75,4450.0,154813.5,348528.25,99141.0,71468.5,18841.75,28523.5,2018
1233,2018-05-18,2018-05-19,112014.25,58169.5,33292.75,107090.0,172559.5,4708.5,157434.0,369661.75,135304.25,77848.5,42550.0,29525.25,2018
1234,2018-05-19,2018-05-20,111944.0,57855.25,2400.5,48416.0,185187.5,4655.0,155445.5,333578.75,76877.5,65166.75,19133.5,28249.75,2018
1235,2018-05-20,2018-05-21,110214.75,54450.25,32671.25,217787.75,200004.75,4536.0,150459.75,196875.75,43021.25,51610.5,24139.75,26977.25,2018
1236,2018-05-21,2018-05-22,108412.5,50099.75,72237.0,322284.25,239371.0,4440.25,136465.75,179446.75,42295.75,49461.75,17116.0,26478.25,2018
1237,2018-05-22,2018-05-23,106538.0,51798.75,37921.0,142289.0,204837.75,4623.25,155101.75,363337.5,199212.0,78318.0,34621.5,27927.5,2018
1238,2018-05-23,2018-05-24,106971.5,55035.25,33496.5,204139.5,182998.75,4509.5,154474.25,382084.0,189125.75,78698.25,26909.5,28293.25,2018
1239,2018-05-24,2018-05-25,108774.75,56693.5,60205.0,289462.75,145901.25,4529.5,154045.5,370202.25,152477.25,79648.75,32579.75,28690.0,2018
1240,2018-05-25,2018-05-26,109070.75,57144.5,79511.75,189901.25,199527.5,4452.5,147019.5,389833.75,139847.5,70938.0,31164.5,28739.5,2018
1241,2018-05-26,2018-05-27,108639.5,58001.0,34490.25,97121.75,227438.5,4374.75,137317.5,354703.0,85372.25,54768.5,19928.75,24807.0,2018
1242,2018-05-27,2018-05-28,107933.0,55536.0,47528.25,122142.0,190192.5,4281.25,148020.25,352984.75,47214.0,52348.5,11157.75,28774.5,2018
1243,2018-05-28,2018-05-29,104838.25,57169.75,32791.75,140483.0,225637.5,4344.25,148397.25,394047.75,175629.5,77702.75,31599.25,29360.25,2018
1244,2018-05-29,2018-05-30,102769.5,56446.0,62766.75,225493.25,201697.5,4457.0,152375.0,388174.5,176231.75,77458.75,24927.5,28743.25,2018
1245,2018-05-30,2018-05-31,101979.25,57773.75,29558.0,85051.25,208338.0,4534.25,155752.75,382456.0,206076.25,88934.5,36544.5,24870.5,2018
1246,2018-05-31,2018-06-01,103026.25,55938.0,27808.25,86799.25,206267.25,4559.75,155694.75,366259.0,146773.5,59271.25,10989.25,24782.0,2018
1247,2018-06-01,2018-06-02,105634.25,57171.25,13583.25,121293.75,163687.5,4002.75,155167.25,367358.5,195713.25,67022.5,21526.25,23898.5,2018
1248,2018-06-02,2018-06-03,105050.5,55786.0,9448.0,97646.25,152733.75,4009.75,156214.5,344885.75,123266.25,63363.25,16202.75,25285.25,2018
1249,2018-06-03,2018-06-04,100252.5,55391.75,8163.0,38920.25,189435.75,3940.25,156163.5,343841.0,86621.25,58581.25,9427.25,24591.0,2018
1250,2018-06-04,2018-06-05,103485.5,54812.25,23067.0,86692.75,208777.0,3908.75,155605.75,384569.25,190731.0,34577.25,26039.5,23273.5,2018
1251,2018-06-05,2018-06-06,106510.0,54264.0,11409.0,85631.0,197095.25,3900.0,156057.0,362136.0,223888.75,47388.25,27255.0,27829.25,2018
1252,2018-06-06,2018-06-07,100515.25,53827.5,20177.25,188157.0,232623.5,3919.0,154430.75,360809.75,232462.25,97996.0,16375.0,28018.25,2018
1253,2018-06-07,2018-06-08,100445.75,55329.0,17497.75,128225.75,201237.25,3923.5,155692.25,400026.75,253212.0,111888.25,25206.5,28821.25,2018
1254,2018-06-08,2018-06-09,107558.75,56332.25,6136.25,72696.75,195109.5,3913.5,155823.75,402221.75,269170.0,120497.0,22487.75,22409.0,2018
1255,2018-06-09,2018-06-10,106536.5,56268.75,13525.5,75864.75,189703.75,3898.5,155859.0,382703.5,150706.25,76534.5,16286.5,23533.25,2018
1256,2018-06-10,2018-06-11,107275.5,55183.0,24306.25,79800.75,174511.75,3867.0,155167.0,353593.25,99843.5,65026.0,11717.25,23160.0,2018
1257,2018-06-11,2018-06-12,106189.5,56659.75,46750.5,129769.75,169021.75,3836.25,155181.5,374804.5,212677.0,121293.25,29416.25,25360.75,2018
1258,2018-06-12,2018-06-13,107460.0,57570.0,65603.0,153401.0,121266.25,3885.25,155570.0,399445.0,237462.5,120594.5,17576.25,25888.75,2018
1259,2018-06-13,2018-06-14,107613.5,55794.5,54620.0,168902.25,88829.0,3917.5,158467.5,417017.5,231358.25,122488.0,24260.25,24191.5,2018
1260,2018-06-14,2018-06-15,108330.0,57550.5,76179.75,131656.0,187829.5,3922.0,193040.5,413861.5,164540.75,100358.25,14399.25,24417.25,2018
1261,2018-06-15,2018-06-16,108834.5,63137.75,9520.0,32176.75,183205.0,3924.5,220387.5,415564.75,204281.5,109081.75,21943.25,24167.0,2018
1262,2018-06-16,2018-06-17,108403.75,62125.5,9311.25,59904.5,193544.0,3938.5,221176.75,384827.5,84924.0,65672.25,18293.0,20897.75,2018
1263,2018-06-17,2018-06-18,108510.5,58764.75,44293.0,168303.5,170763.25,3966.75,218288.25,284900.0,46305.0,30219.25,8851.5,17402.25,2018
1264,2018-06-18,2018-06-19,108790.75,58579.0,48246.5,140938.5,166398.25,3983.75,219658.25,391893.25,130274.25,35190.25,16907.5,20932.25,2018
1265,2018-06-19,2018-06-20,104884.0,57083.75,47571.5,170406.5,151570.0,3983.25,220264.75,399490.25,168245.0,98572.25,30752.0,20890.5,2018
1266,2018-06-20,2018-06-21,100056.25,57858.25,75787.5,115644.75,215129.25,3966.0,219200.0,409215.25,162006.5,97726.75,33961.5,21581.75,2018
1267,2018-06-21,2018-06-22,103427.75,54673.25,66939.5,423728.5,181051.5,3959.25,210654.25,335895.25,107278.75,87966.5,18404.0,19363.5,2018
1268,2018-06-22,2018-06-23,109728.25,58263.0,106934.75,474081.5,160950.0,4038.5,211126.0,265165.0,34923.75,83857.75,27012.5,19071.0,2018
1269,2018-06-23,2018-06-24,110632.25,55751.25,94432.0,395888.0,148412.5,4052.25,209813.25,227264.5,32689.75,61509.25,28319.75,18268.0,2018
1270,2018-06-24,2018-06-25,109668.5,50247.75,67619.25,166621.25,129418.25,3978.0,213849.0,297393.25,29117.5,65473.5,13686.75,18831.25,2018
